crop_path,label,game,src_image,x1,y1,x2,y2,frame_idx,player_id,role_name,left2right
dataset_v1/crops/game_25_H1__frame_070904__i665__f70904__p205.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070904.jpg,1427,624,1474,736,70904,205,Left Central Back,1
dataset_v1/crops/game_25_H1__frame_070904__i666__f70904__p206.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070904.jpg,1892,329,1920,410,70904,206,Defensive Midfielder,1
dataset_v1/crops/game_25_H1__frame_070904__i667__f70904__p207.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070904.jpg,1518,392,1558,474,70904,207,Left Midfielder,1
dataset_v1/crops/game_25_H1__frame_070904__i668__f70904__p208.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070904.jpg,1532,268,1571,317,70904,208,Right Central Back,1
dataset_v1/crops/game_25_H1__frame_070908__i669__f70908__p100.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,565,299,592,382,70908,100,Mid Central Back,0
dataset_v1/crops/game_25_H1__frame_070908__i670__f70908__p101.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,192,462,228,555,70908,101,Right Back,0
dataset_v1/crops/game_25_H1__frame_070908__i671__f70908__p102.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,336,371,378,469,70908,102,Right Central Back,0
dataset_v1/crops/game_25_H1__frame_070908__i672__f70908__p103.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,1270,281,1305,343,70908,103,Right Winger,0
dataset_v1/crops/game_25_H1__frame_070908__i673__f70908__p104.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,1135,258,1164,321,70908,104,Left Midfielder,0
dataset_v1/crops/game_25_H1__frame_070908__i674__f70908__p105.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,1135,320,1169,395,70908,105,Attacking Midfielder,0
dataset_v1/crops/game_25_H1__frame_070908__i675__f70908__p106.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,1181,253,1210,315,70908,106,Left Back,0
dataset_v1/crops/game_25_H1__frame_070908__i676__f70908__p107.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,727,506,769,604,70908,107,Left Winger,0
dataset_v1/crops/game_25_H1__frame_070908__i677__f70908__p108.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,1010,241,1045,298,70908,108,Left Central Back,0
dataset_v1/crops/game_25_H1__frame_070908__i678__f70908__p109.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,621,379,656,459,70908,109,Right Midfielder,0
dataset_v1/crops/game_25_H1__frame_070908__i679__f70908__p200.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,1095,245,1118,303,70908,200,Right Back,1
dataset_v1/crops/game_25_H1__frame_070908__i680__f70908__p202.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,301,435,344,518,70908,202,Left Winger,1
dataset_v1/crops/game_25_H1__frame_070908__i681__f70908__p203.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,1062,245,1094,298,70908,203,Right Winger,1
dataset_v1/crops/game_25_H1__frame_070908__i682__f70908__p204.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,1318,273,1345,345,70908,204,Right Midfielder,1
dataset_v1/crops/game_25_H1__frame_070908__i683__f70908__p205.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,1402,625,1449,737,70908,205,Left Central Back,1
dataset_v1/crops/game_25_H1__frame_070908__i684__f70908__p206.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,1869,328,1920,410,70908,206,Defensive Midfielder,1
dataset_v1/crops/game_25_H1__frame_070908__i685__f70908__p207.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,1504,391,1548,474,70908,207,Left Midfielder,1
dataset_v1/crops/game_25_H1__frame_070908__i686__f70908__p208.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_070908.jpg,1515,259,1553,318,70908,208,Right Central Back,1
dataset_v1/crops/game_25_H1__frame_071054__i687__f71054__p101.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,51,557,92,674,71054,101,Right Back,0
dataset_v1/crops/game_25_H1__frame_071054__i688__f71054__p102.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,483,314,509,404,71054,102,Right Central Back,0
dataset_v1/crops/game_25_H1__frame_071054__i689__f71054__p103.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,1536,254,1570,329,71054,103,Right Winger,0
dataset_v1/crops/game_25_H1__frame_071054__i690__f71054__p104.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,1016,232,1042,298,71054,104,Left Midfielder,0
dataset_v1/crops/game_25_H1__frame_071054__i691__f71054__p105.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,1430,388,1487,480,71054,105,Attacking Midfielder,0
dataset_v1/crops/game_25_H1__frame_071054__i692__f71054__p106.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,1022,150,1046,208,71054,106,Left Back,0
dataset_v1/crops/game_25_H1__frame_071054__i693__f71054__p107.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,1348,500,1396,603,71054,107,Left Winger,0
dataset_v1/crops/game_25_H1__frame_071054__i694__f71054__p108.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,723,176,748,240,71054,108,Left Central Back,0
dataset_v1/crops/game_25_H1__frame_071054__i695__f71054__p109.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,801,376,841,464,71054,109,Right Midfielder,0
dataset_v1/crops/game_25_H1__frame_071054__i696__f71054__p200.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,806,218,834,288,71054,200,Right Back,1
dataset_v1/crops/game_25_H1__frame_071054__i697__f71054__p201.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,1,805,63,952,71054,201,Left Back,1
dataset_v1/crops/game_25_H1__frame_071054__i698__f71054__p202.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,504,435,545,528,71054,202,Left Winger,1
dataset_v1/crops/game_25_H1__frame_071054__i699__f71054__p203.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,844,123,867,183,71054,203,Right Winger,1
dataset_v1/crops/game_25_H1__frame_071054__i700__f71054__p204.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,1313,211,1342,284,71054,204,Right Midfielder,1
dataset_v1/crops/game_25_H1__frame_071054__i701__f71054__p205.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,1707,489,1766,602,71054,205,Left Central Back,1
dataset_v1/crops/game_25_H1__frame_071054__i702__f71054__p207.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,1508,366,1550,460,71054,207,Left Midfielder,1
dataset_v1/crops/game_25_H1__frame_071054__i703__f71054__p208.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,1624,168,1656,232,71054,208,Right Central Back,1
dataset_v1/crops/game_25_H1__frame_071054__i704__f71054__p209.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_071054.jpg,570,257,616,344,71054,209,Central Forward,1
dataset_v1/crops/game_25_H1__frame_077695__i705__f77695__p100.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_077695.jpg,978,392,1003,470,77695,100,Mid Central Back,0
dataset_v1/crops/game_25_H1__frame_077695__i706__f77695__p101.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_077695.jpg,956,653,995,759,77695,101,Right Back,0
dataset_v1/crops/game_25_H1__frame_077695__i707__f77695__p102.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_077695.jpg,835,466,862,554,77695,102,Right Central Back,0
dataset_v1/crops/game_25_H1__frame_077695__i708__f77695__p104.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_077695.jpg,1366,363,1390,435,77695,104,Left Midfielder,0
dataset_v1/crops/game_25_H1__frame_077695__i709__f77695__p105.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_077695.jpg,1529,493,1567,582,77695,105,Attacking Midfielder,0
dataset_v1/crops/game_25_H1__frame_077695__i710__f77695__p106.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_077695.jpg,1582,336,1620,402,77695,106,Left Back,0
dataset_v1/crops/game_25_H1__frame_077695__i711__f77695__p107.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_077695.jpg,1706,414,1754,493,77695,107,Left Winger,0
dataset_v1/crops/game_25_H1__frame_077695__i712__f77695__p108.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_077695.jpg,1016,379,1066,451,77695,108,Left Central Back,0
dataset_v1/crops/game_25_H1__frame_077695__i713__f77695__p110.jpg,goalkeeper,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_077695.jpg,140,385,163,458,77695,110,Goalkeeper,0
dataset_v1/crops/game_25_H1__frame_077695__i714__f77695__p200.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_077695.jpg,1783,334,1812,402,77695,200,Right Back,1
dataset_v1/crops/game_25_H1__frame_077695__i715__f77695__p201.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_077695.jpg,1694,641,1737,746,77695,201,Left Back,1
dataset_v1/crops/game_25_H1__frame_077695__i716__f77695__p204.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_077695.jpg,1403,382,1436,454,77695,204,Right Midfielder,1
dataset_v1/crops/game_25_H1__frame_077695__i717__f77695__p207.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_077695.jpg,1690,481,1732,563,77695,207,Left Midfielder,1
dataset_v1/crops/game_25_H1__frame_077695__i718__f77695__p209.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_077695.jpg,342,390,371,463,77695,209,Central Forward,1
dataset_v1/crops/game_25_H1__frame_078135__i719__f78135__p100.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,247,356,284,430,78135,100,Mid Central Back,0
dataset_v1/crops/game_25_H1__frame_078135__i720__f78135__p101.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,596,502,649,611,78135,101,Right Back,0
dataset_v1/crops/game_25_H1__frame_078135__i721__f78135__p102.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,238,422,283,515,78135,102,Right Central Back,0
dataset_v1/crops/game_25_H1__frame_078135__i722__f78135__p103.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,1561,371,1589,458,78135,103,Right Winger,0
dataset_v1/crops/game_25_H1__frame_078135__i723__f78135__p105.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,960,336,997,416,78135,105,Attacking Midfielder,0
dataset_v1/crops/game_25_H1__frame_078135__i724__f78135__p106.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,882,263,917,327,78135,106,Left Back,0
dataset_v1/crops/game_25_H1__frame_078135__i725__f78135__p107.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,1236,323,1275,397,78135,107,Left Winger,0
dataset_v1/crops/game_25_H1__frame_078135__i726__f78135__p108.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,643,292,672,359,78135,108,Left Central Back,0
dataset_v1/crops/game_25_H1__frame_078135__i727__f78135__p109.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,695,369,731,447,78135,109,Right Midfielder,0
dataset_v1/crops/game_25_H1__frame_078135__i728__f78135__p200.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,1316,248,1349,314,78135,200,Right Back,1
dataset_v1/crops/game_25_H1__frame_078135__i729__f78135__p201.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,1478,412,1515,505,78135,201,Left Back,1
dataset_v1/crops/game_25_H1__frame_078135__i730__f78135__p202.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,776,443,811,528,78135,202,Left Winger,1
dataset_v1/crops/game_25_H1__frame_078135__i731__f78135__p204.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,1298,314,1336,392,78135,204,Right Midfielder,1
dataset_v1/crops/game_25_H1__frame_078135__i732__f78135__p205.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,1595,368,1638,453,78135,205,Left Central Back,1
dataset_v1/crops/game_25_H1__frame_078135__i733__f78135__p206.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,1675,317,1707,395,78135,206,Defensive Midfielder,1
dataset_v1/crops/game_25_H1__frame_078135__i734__f78135__p207.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,1211,354,1243,428,78135,207,Left Midfielder,1
dataset_v1/crops/game_25_H1__frame_078135__i735__f78135__p208.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,1505,282,1538,354,78135,208,Right Central Back,1
dataset_v1/crops/game_25_H1__frame_078135__i736__f78135__p209.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078135.jpg,41,410,87,508,78135,209,Central Forward,1
dataset_v1/crops/game_25_H1__frame_078147__i737__f78147__p100.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078147.jpg,248,354,295,438,78147,100,Mid Central Back,0
dataset_v1/crops/game_25_H1__frame_078147__i738__f78147__p101.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078147.jpg,612,508,656,612,78147,101,Right Back,0
dataset_v1/crops/game_25_H1__frame_078147__i739__f78147__p102.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078147.jpg,239,419,306,515,78147,102,Right Central Back,0
dataset_v1/crops/game_25_H1__frame_078147__i740__f78147__p103.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078147.jpg,1574,375,1614,462,78147,103,Right Winger,0
dataset_v1/crops/game_25_H1__frame_078147__i741__f78147__p105.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078147.jpg,963,339,998,417,78147,105,Attacking Midfielder,0
dataset_v1/crops/game_25_H1__frame_078147__i742__f78147__p106.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078147.jpg,888,266,924,325,78147,106,Left Back,0
dataset_v1/crops/game_25_H1__frame_078147__i743__f78147__p107.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078147.jpg,1275,324,1310,397,78147,107,Left Winger,0
dataset_v1/crops/game_25_H1__frame_078147__i744__f78147__p108.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078147.jpg,678,295,712,367,78147,108,Left Central Back,0
dataset_v1/crops/game_25_H1__frame_078147__i745__f78147__p109.jpg,team_right,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078147.jpg,702,368,734,446,78147,109,Right Midfielder,0
dataset_v1/crops/game_25_H1__frame_078147__i746__f78147__p200.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078147.jpg,1277,258,1323,316,78147,200,Right Back,1
dataset_v1/crops/game_25_H1__frame_078147__i747__f78147__p201.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078147.jpg,1495,416,1544,511,78147,201,Left Back,1
dataset_v1/crops/game_25_H1__frame_078147__i748__f78147__p202.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078147.jpg,788,441,831,527,78147,202,Left Winger,1
dataset_v1/crops/game_25_H1__frame_078147__i749__f78147__p204.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078147.jpg,1316,319,1350,391,78147,204,Right Midfielder,1
dataset_v1/crops/game_25_H1__frame_078147__i750__f78147__p205.jpg,team_left,game_25_H1,/home/anton/Desktop/skoltech/ML/Project/output_crops/game_25_H1/images/frame_078147.jpg,1616,374,1652,459,78147,205,Left Central Back,1
